09/06/2025-08:56:54.855992  [**] [1:2035949:4] ET INFO IP Check Domain (iplogger .org in TLS SNI) [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 10.42.0.214:37080 -> 172.67.74.161:443
09/06/2025-08:56:57.807211  [**] [1:2035949:4] ET INFO IP Check Domain (iplogger .org in TLS SNI) [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 10.42.0.214:53580 -> 172.67.74.161:443
09/06/2025-08:56:59.252377  [**] [1:2035949:4] ET INFO IP Check Domain (iplogger .org in TLS SNI) [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 10.42.0.214:53640 -> 172.67.74.161:443
09/06/2025-08:57:00.494001  [**] [1:2035949:4] ET INFO IP Check Domain (iplogger .org in TLS SNI) [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 10.42.0.214:53656 -> 172.67.74.161:443
09/06/2025-08:57:02.099742  [**] [1:2035466:4] ET INFO Observed Discord Domain in DNS Lookup (discordapp .com) [**] [Classification: Misc activity] [Priority: 3] {UDP} 10.42.0.214:47794 -> 10.42.0.1:53
09/06/2025-08:57:02.158922  [**] [1:2035464:3] ET INFO Observed Discord Domain (discordapp .com in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.214:48286 -> 162.159.135.233:443
09/06/2025-08:57:02.162496  [**] [1:2035464:3] ET INFO Observed Discord Domain (discordapp .com in TLS SNI) [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.214:48290 -> 162.159.135.233:443
09/06/2025-09:05:01.459337  [**] [1:2036220:6] ET INFO Android Device Connectivity Check [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.201:47386 -> 142.250.70.131:80
09/06/2025-09:05:05.715731  [**] [1:2210054:1] SURICATA STREAM excessive retransmissions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 142.250.70.219:443 -> 10.42.0.201:48384
09/06/2025-09:05:13.048918  [**] [1:2036220:6] ET INFO Android Device Connectivity Check [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.201:51090 -> 142.250.70.131:80
09/06/2025-09:05:13.304744  [**] [1:2036220:6] ET INFO Android Device Connectivity Check [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.201:51100 -> 142.250.70.131:80
09/06/2025-09:05:15.782139  [**] [1:2210054:1] SURICATA STREAM excessive retransmissions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 103.200.14.174:443 -> 10.42.0.201:56770
09/06/2025-09:05:17.911197  [**] [1:2036220:6] ET INFO Android Device Connectivity Check [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.201:51102 -> 142.250.70.131:80
09/06/2025-09:05:20.545664  [**] [1:2036220:6] ET INFO Android Device Connectivity Check [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.201:51112 -> 142.250.70.131:80
09/06/2025-09:05:24.677686  [**] [1:2210054:1] SURICATA STREAM excessive retransmissions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 142.250.70.227:443 -> 10.42.0.201:38774
09/06/2025-09:05:35.846999  [**] [1:2034636:2] ET INFO Python SimpleHTTP ServerBanner [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:53438
09/06/2025-09:05:50.536870  [**] [1:2036220:6] ET INFO Android Device Connectivity Check [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.201:43198 -> 142.250.70.131:80
09/06/2025-09:05:52.440726  [**] [1:2210054:1] SURICATA STREAM excessive retransmissions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 142.250.70.206:443 -> 10.42.0.201:60140
09/06/2025-09:06:24.506088  [**] [1:2034636:2] ET INFO Python SimpleHTTP ServerBanner [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:41594
09/06/2025-09:06:24.561536  [**] [1:2034636:2] ET INFO Python SimpleHTTP ServerBanner [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:41596
09/06/2025-09:06:33.042563  [**] [1:2034636:2] ET INFO Python SimpleHTTP ServerBanner [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:39408
09/06/2025-09:06:55.712228  [**] [1:2034636:2] ET INFO Python SimpleHTTP ServerBanner [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:39972
09/06/2025-09:07:02.591846  [**] [1:2036220:6] ET INFO Android Device Connectivity Check [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.201:49820 -> 142.250.70.131:80
09/06/2025-09:08:07.965400  [**] [1:2035948:4] ET INFO IP Check Domain (iplogger .org in DNS Lookup) [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {UDP} 10.42.0.201:47772 -> 10.42.0.1:53
09/06/2025-09:08:13.649910  [**] [1:2035949:4] ET INFO IP Check Domain (iplogger .org in TLS SNI) [**] [Classification: Potential Corporate Privacy Violation] [Priority: 1] {TCP} 10.42.0.201:54042 -> 104.26.2.46:443
09/06/2025-09:09:13.023006  [**] [1:2036220:6] ET INFO Android Device Connectivity Check [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.201:52082 -> 142.250.70.227:80
09/06/2025-09:26:24.961509  [**] [1:2036220:6] ET INFO Android Device Connectivity Check [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.201:42858 -> 142.250.70.131:80
09/06/2025-09:27:54.987987  [**] [1:2034636:2] ET INFO Python SimpleHTTP ServerBanner [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:44518
09/06/2025-09:28:01.146395  [**] [1:2036220:6] ET INFO Android Device Connectivity Check [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.201:43872 -> 142.250.70.131:80
09/06/2025-09:28:01.152781  [**] [1:2210054:1] SURICATA STREAM excessive retransmissions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 142.250.70.142:443 -> 10.42.0.201:49954
09/06/2025-09:29:28.363775  [**] [1:2260002:1] SURICATA Applayer Detect protocol only one direction [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.42.0.1:53132 -> 10.42.0.201:46511
09/06/2025-09:29:28.710045  [**] [1:2260002:1] SURICATA Applayer Detect protocol only one direction [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.42.0.201:46511 -> 10.42.0.1:53142
09/06/2025-09:29:29.105644  [**] [1:2260002:1] SURICATA Applayer Detect protocol only one direction [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.42.0.201:46511 -> 10.42.0.1:53152
09/06/2025-09:29:29.372116  [**] [1:2260002:1] SURICATA Applayer Detect protocol only one direction [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.42.0.201:46511 -> 10.42.0.1:53164
09/06/2025-09:29:29.720081  [**] [1:2260002:1] SURICATA Applayer Detect protocol only one direction [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.42.0.1:53166 -> 10.42.0.201:46511
09/06/2025-09:29:30.044460  [**] [1:2260002:1] SURICATA Applayer Detect protocol only one direction [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.42.0.201:46511 -> 10.42.0.1:53170
09/06/2025-09:29:30.438610  [**] [1:2260002:1] SURICATA Applayer Detect protocol only one direction [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.42.0.201:46511 -> 10.42.0.1:53176
09/06/2025-09:29:30.740642  [**] [1:2260002:1] SURICATA Applayer Detect protocol only one direction [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.42.0.201:46511 -> 10.42.0.1:53192
09/06/2025-09:29:31.057302  [**] [1:2260002:1] SURICATA Applayer Detect protocol only one direction [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.42.0.201:46511 -> 10.42.0.1:52596
09/06/2025-09:29:31.356167  [**] [1:2260002:1] SURICATA Applayer Detect protocol only one direction [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.42.0.201:46511 -> 10.42.0.1:52606
09/06/2025-09:29:31.776130  [**] [1:2260002:1] SURICATA Applayer Detect protocol only one direction [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.42.0.201:46511 -> 10.42.0.1:52612
09/06/2025-09:29:32.074310  [**] [1:2260002:1] SURICATA Applayer Detect protocol only one direction [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.42.0.201:46511 -> 10.42.0.1:52626
09/06/2025-09:29:32.393564  [**] [1:2260002:1] SURICATA Applayer Detect protocol only one direction [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.42.0.1:52636 -> 10.42.0.201:46511
09/06/2025-09:29:32.694527  [**] [1:2260002:1] SURICATA Applayer Detect protocol only one direction [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.42.0.201:46511 -> 10.42.0.1:52644
09/06/2025-09:29:32.996409  [**] [1:2260002:1] SURICATA Applayer Detect protocol only one direction [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.42.0.1:52656 -> 10.42.0.201:46511
09/06/2025-09:29:33.304248  [**] [1:2260002:1] SURICATA Applayer Detect protocol only one direction [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.42.0.201:46511 -> 10.42.0.1:52670
09/06/2025-09:29:33.612876  [**] [1:2260002:1] SURICATA Applayer Detect protocol only one direction [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.42.0.201:46511 -> 10.42.0.1:52686
09/06/2025-09:29:33.921884  [**] [1:2260002:1] SURICATA Applayer Detect protocol only one direction [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.42.0.201:46511 -> 10.42.0.1:52702
09/06/2025-09:29:34.223586  [**] [1:2260002:1] SURICATA Applayer Detect protocol only one direction [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.42.0.201:46511 -> 10.42.0.1:52714
09/06/2025-09:29:34.540402  [**] [1:2260002:1] SURICATA Applayer Detect protocol only one direction [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.42.0.201:46511 -> 10.42.0.1:52720
09/09/2025-10:31:23.705944  [**] [1:2034635:3] ET INFO Python BaseHTTP ServerBanner [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:32976
09/09/2025-10:31:23.785200  [**] [1:2034635:3] ET INFO Python BaseHTTP ServerBanner [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:32982
09/09/2025-10:31:26.802396  [**] [1:2034635:3] ET INFO Python BaseHTTP ServerBanner [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:44698
09/09/2025-10:31:28.135529  [**] [1:2210054:1] SURICATA STREAM excessive retransmissions [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:44698
09/09/2025-10:32:17.623739  [**] [1:2034635:3] ET INFO Python BaseHTTP ServerBanner [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:32966
09/09/2025-10:32:17.623857  [**] [1:2034635:3] ET INFO Python BaseHTTP ServerBanner [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:32974
09/09/2025-10:33:17.691089  [**] [1:2034635:3] ET INFO Python BaseHTTP ServerBanner [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:48430
09/09/2025-10:37:18.590706  [**] [1:2034635:3] ET INFO Python BaseHTTP ServerBanner [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:48428
09/09/2025-10:46:14.948777  [**] [1:2034635:3] ET INFO Python BaseHTTP ServerBanner [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:56444
09/09/2025-10:46:34.281702  [**] [1:2034635:3] ET INFO Python BaseHTTP ServerBanner [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:36254
09/09/2025-10:51:01.247505  [**] [1:2034635:3] ET INFO Python BaseHTTP ServerBanner [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:52860
09/09/2025-10:52:01.286993  [**] [1:2034635:3] ET INFO Python BaseHTTP ServerBanner [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:37306
09/09/2025-10:53:01.346820  [**] [1:2034635:3] ET INFO Python BaseHTTP ServerBanner [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:49704
09/09/2025-10:54:01.409995  [**] [1:2034635:3] ET INFO Python BaseHTTP ServerBanner [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:55362
09/09/2025-10:57:02.166019  [**] [1:2036220:6] ET INFO Android Device Connectivity Check [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.201:40630 -> 142.250.70.195:80
09/09/2025-10:58:03.733013  [**] [1:2036220:6] ET INFO Android Device Connectivity Check [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.201:42252 -> 142.250.70.195:80
09/09/2025-11:00:47.470174  [**] [1:2036220:6] ET INFO Android Device Connectivity Check [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.201:59178 -> 142.250.70.195:80
09/09/2025-11:01:43.872648  [**] [1:2036220:6] ET INFO Android Device Connectivity Check [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.201:59136 -> 142.250.70.131:80
09/09/2025-11:04:04.177401  [**] [1:2034635:3] ET INFO Python BaseHTTP ServerBanner [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:45486
09/10/2025-07:52:54.364565  [**] [1:2034635:3] ET INFO Python BaseHTTP ServerBanner [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:48168
09/13/2025-12:20:17.032473  [**] [1:2034635:3] ET INFO Python BaseHTTP ServerBanner [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:57672
09/13/2025-12:21:17.115084  [**] [1:2034635:3] ET INFO Python BaseHTTP ServerBanner [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:44776
09/13/2025-12:22:17.197668  [**] [1:2034635:3] ET INFO Python BaseHTTP ServerBanner [**] [Classification: Misc activity] [Priority: 3] {TCP} 10.42.0.1:8000 -> 10.42.0.201:40092
